Id,ProductId,UserId,Text
220,B001EO5ZMO,A3KQ1480MHXXCW,"And unlike some other teas where they tend to be better in one form or another, i"
220,B001EO5ZMO,A3KQ1480MHXXCW,e
220,B001EO5ZMO,A3KQ1480MHXXCW,iced vs
220,B001EO5ZMO,A3KQ1480MHXXCW,"hot, this tea is excellent in both forms"
220,B001EO5ZMO,A3KQ1480MHXXCW,I would certainly recommend this to anyone who prefers that smooth full bodied quality tea that doesn't cost an arm and leg
221,B001EO5ZMO,A8D27L5Q5BLRC,"I drink this tea plain (without sugar or milk), and it has a pleasant aroma"
221,B001EO5ZMO,A8D27L5Q5BLRC,The price from Amazon is cheaper than my local grocery store
221,B001EO5ZMO,A8D27L5Q5BLRC,"One reviewer is right, I think it has some herbal smell to make up the aroma"
221,B001EO5ZMO,A8D27L5Q5BLRC,"So the label ""Imperial Blend"" kind of implied the he"
221,B001EO5ZMO,A8D27L5Q5BLRC,"I am not exactly a black tea drinker, so this tea is a surprise, and affordable too"
221,B001EO5ZMO,A8D27L5Q5BLRC,"I usually prefer White Chinese tea, like White Peony, but it is more expensive, and requires lower temperature wate"
221,B001EO5ZMO,A8D27L5Q5BLRC,"But this is black tea, and this aroma kind of remind me the 'softness' of white tea"
222,B001EO5ZMO,A1C5SHU81SRARN,I've tried a variety of Ahmad tea
222,B001EO5ZMO,A1C5SHU81SRARN,"Not because I particularly like this brand, but they are just easier to come across"
222,B001EO5ZMO,A1C5SHU81SRARN,"The Imperial blend, I believe, is the most complex yet well balanced of all the ones I've tried"
222,B001EO5ZMO,A1C5SHU81SRARN,"It's full body like a good cup of Assam, which by no means overpower the delightful, clean taste of Darjeerling, complete with a long lasting note of bergamot"
222,B001EO5ZMO,A1C5SHU81SRARN,I enjoy it best in the evening
222,B001EO5ZMO,A1C5SHU81SRARN,It gives a satisfying and relaxing finish to a busy day
222,B001EO5ZMO,A1C5SHU81SRARN,"For those interested in the specifics: I use about 3 teaspoons of lose tea in a stainless steel infuser in a 16 oz mug, let it steep in 208F water for 2-3 min, take the infuser out, and drink it without sugar or milk to savor its sophistication"
223,B001EO5ZMO,A3JP1UJAF8YY0F,"I have tried literally dozens of teas since being introduced to the Russian custom of preparing and drinking tea, and the Ahmad Imperial blend is probably my favorite of all of these due to the fact that it is equally delicious hot or iced"
223,B001EO5ZMO,A3JP1UJAF8YY0F,I buy the three-packs as needed from Amazon and go through them rapidly
223,B001EO5ZMO,A3JP1UJAF8YY0F,"My family loves it and my friends have it in their homes now too, try one box of it and you will love it too"
224,B001EO5ZMO,A8XEEORIXJNZL,This is an excellent tea
224,B001EO5ZMO,A8XEEORIXJNZL,One of the best I have ever had
224,B001EO5ZMO,A8XEEORIXJNZL,It is especially great when you prepare it with a samova
225,B001EO5ZMO,A3A4GAPXRX5SHM,Herbal additives in this blend destroy real tea taste
225,B001EO5ZMO,A3A4GAPXRX5SHM,It is only for people who like herbal taste
225,B001EO5ZMO,A3A4GAPXRX5SHM,I don't
226,B001SATU8E,A1CR1DS15Z7XO1,"Makes a tasty, super easy meal, fast"
226,B001SATU8E,A1CR1DS15Z7XO1,BUT high in calories
226,B001SATU8E,A1CR1DS15Z7XO1,The instructions say to saute the veggies first but I recommend cooking the chicken first
226,B001SATU8E,A1CR1DS15Z7XO1,The chicken takes longer to cook and the raw chicken ontop of veggies just makes a slimy mess
226,B001SATU8E,A1CR1DS15Z7XO1,I made it with snow peas and carrots only
226,B001SATU8E,A1CR1DS15Z7XO1,I dont like the little corn
226,B001SATU8E,A1CR1DS15Z7XO1,Added some red pepper flakes for heat and served ontop of rice
226,B001SATU8E,A1CR1DS15Z7XO1,It came out wonderful
226,B001SATU8E,A1CR1DS15Z7XO1,Dinner on the table in less than 30mins
227,B007JFV6RK,A2WQBT7RS1HSSU,I think I have tried just about every Bloody Mary mixer on the market at one time or the othe
227,B007JFV6RK,A2WQBT7RS1HSSU,"Most have too much sugar or worst, corn syrup"
227,B007JFV6RK,A2WQBT7RS1HSSU,This mixer is all natural ingredients and very tasty
227,B007JFV6RK,A2WQBT7RS1HSSU,It does have a little kick
227,B007JFV6RK,A2WQBT7RS1HSSU,Enjoy
228,B007JFV6RK,A3LCMQ815MBJW9,"Might be a little spicy for some, but this stuff rocks"
228,B007JFV6RK,A3LCMQ815MBJW9,"I use 1/2 and1/2 with V8 for a milder version , or the best is a Bloody Caesa"
228,B007JFV6RK,A3LCMQ815MBJW9,"Half mix ,half clamato"
229,B007JFV6RK,A2UC5JUVHIF80L,Took me one or two to get used to the pickle taste
229,B007JFV6RK,A2UC5JUVHIF80L,But now aim hooked and have to keep a bottle on hand
230,B001L4ELRW,A1AK335P17JXL0,This candy is not as described
230,B001L4ELRW,A1AK335P17JXL0,The middle is almost hard it is not a silky or smooth filling as described
230,B001L4ELRW,A1AK335P17JXL0,Looks and tastes like it's way past it's expiration date
230,B001L4ELRW,A1AK335P17JXL0,Would never reccommend this
230,B001L4ELRW,A1AK335P17JXL0,Paid a good chunk of cash for nothing
231,B003SO503C,A2ODZ3CH8PMYTL,I started drinking the power slim tea when I was on the HCG diet to help curb cravings
231,B003SO503C,A2ODZ3CH8PMYTL,"Since I liked it so well, I tried some of the others and I am now hooked"
231,B003SO503C,A2ODZ3CH8PMYTL,They are so satisfying that I drink them all the time
231,B003SO503C,A2ODZ3CH8PMYTL,"The Energy gives you that extra pick-me-up in the afternoons that helps keep me going all day, no matter how long"
232,B003SO503C,A3OXRFCJI67IMN,I'm trying several of the Wu Yi teas
232,B003SO503C,A3OXRFCJI67IMN,I like this one particularly because of the subtle citrus taste
232,B003SO503C,A3OXRFCJI67IMN,It also has a natural sweetness
232,B003SO503C,A3OXRFCJI67IMN,"The ingredients include Organic Wu-Li Cliff Oolong Tea (700 mg), Organic Black Tea (600 mg), Organic Green Tea Extract (100 mg), Proprietary blend (600 mg), plus some Ginseng (panax), Orange Peel, Lemon Grass, and Guarana"
232,B003SO503C,A3OXRFCJI67IMN,Other Ingredients: Natual Orange and Citrus flavors
232,B003SO503C,A3OXRFCJI67IMN,My goal is to drink more tea and less coffee
232,B003SO503C,A3OXRFCJI67IMN,I am enjoying trying a different kind of tea every day
232,B003SO503C,A3OXRFCJI67IMN,I'll be coming back to this one
233,B003ZFXJDW,A2HL6876LDPJIM,"i cannot live without this citron falksalt, it is wonderful on watermelon, fish, almost any food requiring salt and in my world it all does"
233,B003ZFXJDW,A2HL6876LDPJIM,"just try it on red juicy watermelon, wonderful experience"
234,B003ZFXJDW,A2KPPGFMPD20M6,Terrible
234,B003ZFXJDW,A2KPPGFMPD20M6,"Artificial lemon taste, like Pledge Lemon Furniture Polish"
234,B003ZFXJDW,A2KPPGFMPD20M6,Don't do this to yourself
234,B003ZFXJDW,A2KPPGFMPD20M6,Just use plain flake salt and some fresh grated lemon zest
235,B003ZFXJDW,AJ94Y22SUFCGU,These things are huge
235,B003ZFXJDW,AJ94Y22SUFCGU,"I love the way the crystals crunch, and the flavor is not too overpowering or too subtle"
235,B003ZFXJDW,AJ94Y22SUFCGU,This lemony flavor is my favorite--it's good on almost everything
235,B003ZFXJDW,AJ94Y22SUFCGU,You'll have plenty of flavored salt for a long time if you buy this
236,B001HTL6CY,A1KLA02LZXAT46,"The taste of these white cheddar flat breads is like a regular cracker - which is not bad, except that I bought them because I wanted a cheese taste"
236,B001HTL6CY,A1KLA02LZXAT46,What was a HUGE disappointment
236,B001HTL6CY,A1KLA02LZXAT46,How misleading the packaging of the box is
236,B001HTL6CY,A1KLA02LZXAT46,The photo on the box (I bought these in store) makes it look like it is full of long flatbreads (expanding the length and width of the box)
236,B001HTL6CY,A1KLA02LZXAT46,Wrong
236,B001HTL6CY,A1KLA02LZXAT46,"The plastic tray that holds the crackers is about 2"" smaller all around - leaving you with about 15 or so small flatbreads"
236,B001HTL6CY,A1KLA02LZXAT46,What is also bad about this is that the company states they use biodegradable and eco-friendly packaging
236,B001HTL6CY,A1KLA02LZXAT46,FAIL
236,B001HTL6CY,A1KLA02LZXAT46,They used a HUGE box for a ridiculously small amount of crackers
236,B001HTL6CY,A1KLA02LZXAT46,Not ecofriendly at all
236,B001HTL6CY,A1KLA02LZXAT46,Would I buy these again
236,B001HTL6CY,A1KLA02LZXAT46,No - I feel ripped off
236,B001HTL6CY,A1KLA02LZXAT46,The other crackers (like Sesame Tarragon) give you a little<br />more bang for your buck and have more flavo
237,B000WFRMRW,A2GN6W82DZNUN8,This is the ultimate puppy food
237,B000WFRMRW,A2GN6W82DZNUN8,The kibbles are great for small breeds
237,B000WFRMRW,A2GN6W82DZNUN8,High in digestible nutrients as opposed to fillers some companies use
237,B000WFRMRW,A2GN6W82DZNUN8,Less waste results from the high quality ingredients
237,B000WFRMRW,A2GN6W82DZNUN8,"I have been hunting, training, showing and handling various breeds of dogs for nearly 40 years, with multiple National Champions"
237,B000WFRMRW,A2GN6W82DZNUN8,I have been highly satisfied with Eukanuba's quality and the results I have obtained feeding their foods
237,B000WFRMRW,A2GN6W82DZNUN8,"My recent purchases are with WAG, through AMAZON"
237,B000WFRMRW,A2GN6W82DZNUN8,com
237,B000WFRMRW,A2GN6W82DZNUN8,Their prices are the best I have found and they are very good at shipping immediately on items in stock
238,B000WFRMRW,A3Q7QBDSAZ670I,The recommendation when we bought our puppies (lhasa/bichon mix and lhasa/poodle mix) was that we continue them on the food that they have had since being weaned
238,B000WFRMRW,A3Q7QBDSAZ670I,This is a somewhat expensive food so I can't say that we were terribly pleased but we loaded up on the stuff and headed home
238,B000WFRMRW,A3Q7QBDSAZ670I,"Let me just say this, I have had small dogs before"
238,B000WFRMRW,A3Q7QBDSAZ670I,Never have I seen such gas issues
238,B000WFRMRW,A3Q7QBDSAZ670I,Both of them consistently had foul gas
238,B000WFRMRW,A3Q7QBDSAZ670I,Consistently
238,B000WFRMRW,A3Q7QBDSAZ670I,"Usually when they're sitting on our laps but, you know"
238,B000WFRMRW,A3Q7QBDSAZ670I,They're dogs
238,B000WFRMRW,A3Q7QBDSAZ670I,"When we got through the first bag of this stuff, we purchased more on amazon"
238,B000WFRMRW,A3Q7QBDSAZ670I,It was a great price for it since we got a 40 lb bag for the price of (I think) a 15 lb bag at Petco
238,B000WFRMRW,A3Q7QBDSAZ670I,"But, they continued to have gas"
238,B000WFRMRW,A3Q7QBDSAZ670I,"I mean, they loved the food, don't get me wrong and they loved it more when we'd mix in some water and it would be like soft food"
238,B000WFRMRW,A3Q7QBDSAZ670I,Somehow that made their gas worse but I think I'll have to give that responsible to the speed with which they chowed down- can't blame the food itself for gluttony
238,B000WFRMRW,A3Q7QBDSAZ670I,"Eventually, we switched their food"
238,B000WFRMRW,A3Q7QBDSAZ670I,No more farting
238,B000WFRMRW,A3Q7QBDSAZ670I,I think it was due to the high fat content which undoubtedly is necessary for very small puppies
238,B000WFRMRW,A3Q7QBDSAZ670I,They just need that in their diet
238,B000WFRMRW,A3Q7QBDSAZ670I,I think that we were advised to keep them on it for much longer than was useful (they said up until 1 year)
238,B000WFRMRW,A3Q7QBDSAZ670I,"Yeah right, you try dealing with gas for that long"
238,B000WFRMRW,A3Q7QBDSAZ670I,Around 6 mos of age we switched to PuppyChow
238,B000WFRMRW,A3Q7QBDSAZ670I,Much bette
238,B000WFRMRW,A3Q7QBDSAZ670I,"Granted, they don't like it as much, but we humans like it a whole lot bette"
239,B001EO5ZME,AF72GTWZGAC61,A very delicate green tea with a smooth light taste and an subtle floral tones and no bitter aftertaste
239,B001EO5ZME,AF72GTWZGAC61,In the 20+ years we have been drinking Ahmad teas not even once have we been disappointed
239,B001EO5ZME,AF72GTWZGAC61,The superb quality of Ahmad teas has remained consistent throughout the years
239,B001EO5ZME,AF72GTWZGAC61,I am so happy to find Ahmad teas available here (thanks Amazon
239,B001EO5ZME,AF72GTWZGAC61,) because only a few stores carry it in my area and they are quite a few miles away
239,B001EO5ZME,AF72GTWZGAC61,The current deal for the pack of 6 is superb (much cheaper than I can find locally)
239,B001EO5ZME,AF72GTWZGAC61,"This is a great tasting tea, which I am happy to recommend"
240,B0093NIWVO,A1JT114SOITFFO,"Fresh,a great way to get a little chocolate in my life without a million calories"
240,B0093NIWVO,A1JT114SOITFFO,They taste just like chocolate pudding
241,B001EO5ZMY,AF72GTWZGAC61,"If you like the Ceylon tea variety, you will certainly enjoy and appreciate this tea"
241,B001EO5ZMY,AF72GTWZGAC61,I am so happy to find Ahmad teas available here (thanks Amazon
241,B001EO5ZMY,AF72GTWZGAC61,) and very surprised at the negative review from 2009 because in the 20+ years we have been drinking Ahmad teas not even once have we been disappointed
241,B001EO5ZMY,AF72GTWZGAC61,The superb quality of Ahmad teas has remained consistent throughout the years
241,B001EO5ZMY,AF72GTWZGAC61,The current deal for the pack of 4 is very good (cheaper than I can find locally)
241,B001EO5ZMY,AF72GTWZGAC61,Highly recommended
241,B001EO5ZMY,AF72GTWZGAC61,NOTE: This listing's description is confusing
241,B001EO5ZMY,AF72GTWZGAC61,"Each packet of tea weighs 500 grams, which equals 1"
241,B001EO5ZMY,AF72GTWZGAC61,1 pounds or 17
241,B001EO5ZMY,AF72GTWZGAC61,6 ounces
242,B001EO5ZMY,AOSK1PLKNT64,I've been enjoying this tea for years
242,B001EO5ZMY,AOSK1PLKNT64,"This tea is good mornings, afternoons or evenings"
242,B001EO5ZMY,AOSK1PLKNT64,My local store went out of buisiness
242,B001EO5ZMY,AOSK1PLKNT64,Thanks Amazon
242,B001EO5ZMY,AOSK1PLKNT64,I use a bodum tea press to prepare a pot
243,B001EO5ZMY,A1DAHZRJTX5X1Z,"Hi, I have to have black tea everyday"
243,B001EO5ZMY,A1DAHZRJTX5X1Z,I have done it in the past 25 years and it's a habit of mine
243,B001EO5ZMY,A1DAHZRJTX5X1Z,Ahmad tea is one of my favorite brands and I highly recommend it if you like black tea
243,B001EO5ZMY,A1DAHZRJTX5X1Z,I think this is going to remain my favorite for the next 100 years or so :)
244,B001EO5ZMY,A7WE8ZWEJG34E,I have tried it out despite the other review and I found that this is exactly the same tea i buy in either Russian or Italian groceries
245,B001EO5ZMY,A1W4LZ4VZDF29Y,Ahmad Tea is an excellent looseleaf tea eith hot or for making iced tea
245,B001EO5ZMY,A1W4LZ4VZDF29Y,Great flavor with no lingering aftertaste
246,B001EO5ZMY,A3E81HFGNME65J,"I've been drinking this tea for the past 8 or 10 years, usually buying a box or two when visiting large metropolitan areas, where many Middle-Eastern stores carry loose Ahmad teas, usually at $5-7 for a pound box"
246,B001EO5ZMY,A3E81HFGNME65J,"I've always considered it an unremarkable but robust tea, with enough aroma and taste, and beautiful reddish color, perhaps not good enough a tea to drink on its own, but a decent base for mixes"
246,B001EO5ZMY,A3E81HFGNME65J,"This tea, however, is nothing of the sort"
246,B001EO5ZMY,A3E81HFGNME65J,"Freshly opened package has almost no characteristic tea smell, and the brewed tea is weak, flat and tasteless"
246,B001EO5ZMY,A3E81HFGNME65J,Somehow it just does not seem to be the same product anymore
246,B001EO5ZMY,A3E81HFGNME65J,"So, you get a lot of tea for the money, but the quality is such that you might as well drink Lipton bags, they are not that much worse"
247,B007TFONH0,AMRNVZKWF6519,I love love love this deal - it's way fun to pick from so many
247,B007TFONH0,AMRNVZKWF6519,Teas and chocolates and ciders as well as many coffees
247,B007TFONH0,AMRNVZKWF6519,"The other outfits that assemble samplers are boring - they do the choosing, and from a much narrower range"
247,B007TFONH0,AMRNVZKWF6519,"The sellers here are very nice, also, and will answer questions via email about the slightly confusing ordering method (it's easy)"
247,B007TFONH0,AMRNVZKWF6519,"If you want great packaging, forget it - they ship fast, and the kups are just tossed loose in a box"
247,B007TFONH0,AMRNVZKWF6519,Who cares
248,B007TFONH0,A10IFYN5U6X20R,"Once you've tried some random sampler packs (and now are overloaded with decafs,extra bolds, or teas), this is a great way to get exactly the brands or style that you want"
248,B007TFONH0,A10IFYN5U6X20R,Received the order in a couple of days and was exactly what I ordered
248,B007TFONH0,A10IFYN5U6X20R,This was my second order and I'll be ordering this item again
249,B007TFONH0,A3ICO2ROSXHIPM,good products and fast shipping equals a happy me
249,B007TFONH0,A3ICO2ROSXHIPM,a little pricey but you can hand pick a few good flavors
249,B007TFONH0,A3ICO2ROSXHIPM,a few i cant find anywhere else so def worth the price
250,B000GGKQSO,A1OE23J37ZPDXE,If used on a daily basis you will keep your gums healty and between your teeth clean and free of plack
